Date,Ticker,Ticker_name,Category,Close,lt_pt_sm,change_pct,Ivol,rvol,prem_disc,model_score,Spread_Quad,rating,day_rr_ratio,week_rr_ratio,month_rr_ratio,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_dn,day_up,week_dn,week_up,month_dn,month_up
2026-07-10,DIS,THE WALT DISNEY COMPANY,Communication Services,95.62,97.6,0.0207,0.3494,0.27713716,0.2607475662953318,-18.0,2,Neutral,1.5280898876404478,2.7558685446009346,1.3683812405446287,92.95,99.7,91.36,107.36,82.4,113.71,-0.027923028655093107,0.04266889772014215,-0.04455134909014857,0.12277766157707592,-0.13825559506379415,0.1891863626856305
2026-07-10,DJI,DOW JONES INDUSTRIAL AVG INDEX,Indices,52637.01,52859.98,0.0042,0.0,0.12571023,,-55.0,,,1.3135910004584384,1.8976083770343133,-1.4233095704572047,52069.87,53382.0,51456.64,54876.89,48314.49,55673.96,-0.010774548174373844,0.014153349515863445,-0.022424715993556665,0.0425533289219886,-0.08211940609848478,0.05769609633981854
2026-07-10,DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,180.41,194.81,0.0798,0.3077,0.32066506,-0.040431782620782064,-34.0,4,Sell,-2.476725521669347,-1.0500476644423267,1.3978965819456624,164.98,186.64,158.38,201.39,157.59,212.31,-0.08552740978881446,0.034532453855107725,-0.12211074774125608,0.11629067124882209,-0.12648966243556337,0.17681946677013483
2026-07-10,DLTR,"DOLLAR TREE, INC.",Consumer Staples,124.91,122.38,-0.0203,0.3769,0.42602417,-0.11530841078805454,-25.0,3,Neutral,1.1750465549348257,1.245838668373881,-1.4326548289302725,119.54,131.22,109.29,144.37,91.83,148.0,-0.042990953486510164,0.05051637178768709,-0.12505003602593856,0.15579217036266124,-0.26483067808822347,0.18485309422784413
2026-07-10,DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,21.65,22.28,0.0291,0.3251,0.24843605,0.30858625388706673,29.0,1,Buy,2.4509803921568722,1.5347826086956546,-1.3092783505154635,21.14,22.9,19.35,25.18,17.84,24.56,-0.023556581986143077,0.05773672055427248,-0.10623556581986127,0.16304849884526562,-0.1759815242494226,0.1344110854503464
2026-07-10,DOV,DOVER ,Industrials,215.33,227.03,0.0543,0.302,0.28647137,0.054206568705277514,13.0,2,Neutral,-2.64466019417477,1.2927989130434785,1.3100195185426144,201.71,220.48,200.61,234.36,184.59,255.6,-0.06325175312311337,0.023916778897506097,-0.06836019133423121,0.08837598105233835,-0.14275762782705614,0.18701527887428582
2026-07-10,DOW,DOW INC.,Materials,29.03,28.46,-0.0196,0.4601,0.35284269,0.30398053591531116,18.0,2,Neutral,-2.4482758620689653,-4.750000000000005,1.2509752925877757,26.19,30.19,24.09,30.07,21.34,38.65,-0.09782983120909405,0.03995866345160182,-0.17016879090595938,0.03582500861178084,-0.2648983809851878,0.3313813296589734
2026-07-10,DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,299.46,315.69,0.0542,0.3812,0.40916544,-0.0683475124389783,20.0,4,Neutral,1.3365711510441998,-1.2010582010581985,1.0926952141057937,278.87,326.98,265.41,327.81,259.76,342.84,-0.06875709610632463,0.09189875108528689,-0.11370466840312543,0.0946704067321178,-0.13257196286649298,0.14486074934882787
2026-07-10,DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,204.25,223.15,0.0925,0.2642,0.2394352,0.10343007210301569,-14.0,1,Neutral,-1.376562499999999,1.1048034934497821,1.6115666810530869,195.44,210.65,188.22,221.96,181.08,241.59,-0.043133414932680525,0.03133414932680534,-0.0784822521419829,0.08670746634026938,-0.11343941248470002,0.18281517747858023
2026-07-10,DTE,DTE ENERGY COMPANY,Utilities,150.27,161.37,0.0739,0.1743,0.18846216,-0.07514590727390569,-43.0,3,Sell,2.2434017595307876,2.0287009063444064,1.3404657016991794,146.86,157.92,143.65,163.7,134.38,171.57,-0.022692486856990768,0.05090836494310236,-0.044054036068410185,0.08937246290011291,-0.1057429959406403,0.1417448592533439
2026-07-10,DUK,DUKE ENERGY ,Utilities,125.48,134.93,0.0753,0.2153,0.2104801,0.022899552024157943,35.0,2,Buy,2.304487179487171,1.4301412872841432,1.4331320103537528,122.36,132.67,119.11,134.59,113.89,142.09,-0.024864520242269705,0.05729996812240978,-0.05076506216130061,0.07260121134842201,-0.09236531718202101,0.1323716927000318
2026-07-10,DVA,DAVITA INC.,Health Care,232.8,244.5,0.0503,0.4783,0.19884409,1.4054021419495042,19.0,1,Neutral,1.5685279187817212,1.9132352941176451,-1.2079403377933768,222.95,248.25,212.4,271.83,177.73,278.39,-0.042310996563573955,0.06636597938144329,-0.08762886597938147,0.16765463917525758,-0.23655498281786946,0.1958333333333333
2026-07-10,DVN,DEVON ENERGY ,Energy,42.23,42.4,0.004,0.3701,0.40522856,-0.0866882630385184,-0.0,3,Neutral,1.042857142857148,-2.2263374485596694,1.2171581769437014,40.13,44.42,36.82,44.66,34.77,51.31,-0.049727681742836705,0.05185886810324436,-0.1281079801089272,0.05754203173099692,-0.17665166942931554,0.215013023916647
2026-07-10,DXCM,"DEXCOM, INC.",Health Care,74.96,73.3,-0.0221,0.4346,0.37217784,0.16772132376285498,33.0,1,Buy,-2.609523809523794,-1.4807692307692282,-1.286023054755042,69.48,77.06,63.41,82.76,57.11,88.84,-0.07310565635005328,0.028014941302027863,-0.15408217716115258,0.1040554962646747,-0.23812700106723583,0.1851654215581644
2026-07-10,DXY,US DOLLAR INDEX,Indices,100.96,101.64,0.0067,,0.04843312,,2.0,,,1.0245901639344273,1.0040485829959536,-1.2209567198177673,99.74,102.21,98.49,103.44,95.6,105.35,-0.012083993660855774,0.012381141045958888,-0.02446513470681455,0.02456418383518222,-0.05309033280507136,0.043482567353407386
2026-07-10,EA,ELECTRONIC ARTS INC.,Communication Services,206.41,211.99,0.027,0.0597,0.04389301,0.36012545049883804,-11.0,2,Neutral,-1.458677685950404,-1.3951310861423192,1.1286719073231284,202.88,208.83,198.96,211.75,182.24,233.69,-0.017101884598614392,0.011724238166755496,-0.03609321253815212,0.025870839591105144,-0.11709703987209918,0.13216413933433468
2026-07-10,EBAY,EBAY INC.,Consumer Discretionary,117.2,128.59,0.0972,0.463,0.28220113,0.6406737988611173,-16.0,1,Neutral,-1.2949061662198373,-1.0051282051282049,1.1563901345291483,112.37,120.93,107.4,126.95,99.36,137.83,-0.041211604095563126,0.031825938566552914,-0.08361774744027306,0.08319112627986347,-0.15221843003412971,0.17602389078498293
2026-07-10,EC,ECOPETROL SA,MR Discretion,15.58,16.74,0.0745,0.4706,0.45656672,0.03073653725790626,64.0,1,Buy,-2.3650793650793625,-1.7872340425531932,1.3943217665615142,14.09,16.21,13.06,16.99,12.41,20.0,-0.09563543003851094,0.04043645699614906,-0.16174582798459558,0.09050064184852369,-0.2034659820282413,0.2836970474967908
2026-07-10,ECH,ISHARES:MSCI CHILE,Foreign,40.2,43.87,0.0913,0.3505,0.23418074,0.49670720145473957,26.0,1,Buy,-5.048780487804921,-2.1757575757575798,1.548596112311013,38.13,40.61,36.61,41.85,35.57,47.37,-0.05149253731343284,0.010199004975124382,-0.08930348258706478,0.04104477611940305,-0.1151741293532339,0.1783582089552238
2026-07-10,ECL,ECOLAB INC.,Materials,274.31,291.05,0.061,0.2683,0.25507159,0.051861557768938304,16.0,1,Neutral,2.3608617594254926,2.4277726001863904,1.202453987730061,268.74,287.46,263.58,300.36,231.93,325.27,-0.020305493784404494,0.047938463781852514,-0.03911632824177036,0.09496554992526707,-0.15449673726805435,0.18577521781925554
2026-07-10,ED,"CONSOLIDATED EDISON, INC.",Utilities,111.12,117.87,0.0607,0.1877,0.19265303,-0.025709587853354754,-10.0,3,Neutral,3.442424242424226,1.3057851239669382,1.2483516483516472,109.47,116.8,105.07,119.02,97.47,128.16,-0.014848812095032415,0.05111591072714172,-0.05444564434845223,0.07109431245500342,-0.1228401727861772,0.1533477321814254
2026-07-10,EDEN,ISHARES:MSCI DENMARK,Foreign,114.23,112.61,-0.0142,0.0,0.18720807,,-58.0,,Sell,1.5378378378378361,-1.0671532846715341,-1.9563719862227347,110.53,119.92,106.92,121.08,97.19,122.94,-0.03239079051037386,0.049811783244331664,-0.0639936969272521,0.059966733782718995,-0.1491727217018297,0.076249671714961
2026-07-10,EDV,VANGUARD EXT DUR T;ETF,Bonds,62.25,65.22,0.0477,0.0835,0.17225428,-0.5152515223424348,35.0,4,Buy,-1.3225806451612911,2.220973782771537,1.6553287981859417,59.79,64.11,59.58,68.18,57.84,69.55,-0.0395180722891566,0.029879518072289057,-0.0428915662650603,0.095261044176707,-0.07084337349397585,0.11726907630522088
2026-07-10,EFNL,ISHARES:MSCI FINLAND,Foreign,52.58,56.51,0.0747,0.0,0.25572245,,33.0,,Buy,-3.171874999999999,-1.1501154734411083,2.297368421052634,50.55,53.22,47.6,56.91,48.78,61.31,-0.03860783567896542,0.012171928489920214,-0.09471281856219094,0.08235070368961583,-0.07227082540890062,0.16603271205781667
2026-07-10,EFX,EQUIFAX INC.,Industrials,166.44,163.64,-0.0168,0.4714,0.48468047,-0.027400464475079822,-3.0,4,Neutral,2.828947368421058,1.2158962795941366,-1.224155578300921,160.36,183.64,148.7,188.01,130.56,195.75,-0.03652968036529669,0.10334054313866847,-0.10658495553953384,0.12959625090122562,-0.21557317952415278,0.17609949531362656
2026-07-10,EG,"EVEREST GROUP, LTD.",Financials,370.58,361.23,-0.0252,0.2305,0.19016073,0.21213249444299054,-9.0,1,Neutral,8.526970954356964,1.0915224405984179,-2.4176072234762938,368.17,391.13,336.49,407.79,306.32,397.16,-0.006503319121377249,0.05545361325489773,-0.09199093313184736,0.10041016784499979,-0.1734038534189648,0.07172540342166345
2026-07-10,EIDO,ISHARES:MSCI INDONESIA,Foreign,11.85,11.32,-0.0447,0.4349,0.33457113,0.2998730643615306,-10.0,1,Neutral,-2.0799999999999983,-5.999999999999982,-1.3711340206185572,11.33,12.1,10.05,12.15,9.19,13.79,-0.04388185654008436,0.021097046413502074,-0.1518987341772151,0.025316455696202667,-0.22447257383966246,0.16371308016877628
2026-07-10,EIRL,ISHARES:MSCI IRELAND,Foreign,79.1,80.44,0.0169,0.0,0.13760023,,-48.0,,Sell,1.074534161490686,1.2680000000000007,-1.2162162162162156,77.49,80.83,74.1,85.44,70.55,86.13,-0.02035398230088492,0.021871049304677648,-0.06321112515802785,0.08015170670037941,-0.10809102402022752,0.0888748419721872
2026-07-10,EIS,ISHARES:MSCI ISRAEL,Foreign,119.37,134.64,0.1279,0.0,0.3241257,,55.0,,Buy,-1.6891891891891901,1.2021276595744654,3.639077340569875,115.62,121.59,110.91,129.54,112.0,146.19,-0.03141492837396331,0.018597637597386196,-0.07087207841166132,0.08519728575018837,-0.0617408058976292,0.2246795677305855
2026-07-10,EIX,EDISON INTERNATIONAL,Utilities,75.2,77.26,0.0274,0.253,0.19387536,0.30496211586660626,2.0,1,Neutral,1.3227272727272694,-1.0410156250000016,1.0314540059347177,73.0,78.11,69.87,80.32,58.35,92.58,-0.0292553191489362,0.03869680851063828,-0.07087765957446801,0.0680851063829786,-0.22406914893617025,0.2311170212765956
2026-07-10,EL,THE ESTEE LAUDER COMPANIES INC.,Consumer Staples,82.66,83.01,0.0042,0.4257,0.36935217,0.15255854595358143,12.0,1,Neutral,-1.0281995661605197,1.5250696378830104,1.1040856031128408,77.92,87.27,75.48,93.61,62.1,105.36,-0.05734333413984993,0.05577062666344057,-0.08686184369707228,0.1324703605129447,-0.24872973626905392,0.27461892088071616
2026-07-10,ELV,"ELEVANCE HEALTH, INC.",Health Care,416.23,402.88,-0.0321,0.3761,0.39103675,-0.03819781644564102,-49.0,4,Sell,1.864830237027542,1.96810315575161,-1.2861175892966745,400.62,445.34,386.76,474.23,311.45,497.7,-0.03750330346202824,0.06993729428440987,-0.07080220070634036,0.13934603464430717,-0.2517358191384572,0.19573312831847778
2026-07-10,EME,"EMCOR GROUP, INC.",Industrials,781.78,936.42,0.1978,0.503,0.49899928,0.008017486518216987,-8.0,2,Neutral,-2.5374354561101553,1.2344818340260109,2.6068531068053846,722.81,805.02,707.19,873.86,677.01,1054.9,-0.07543042799764643,0.029727033180690254,-0.09541047353475396,0.11778249635447313,-0.13401468443807718,0.34935659648494477
2026-07-10,EMR,EMERSON ELECTRIC CO.,Industrials,138.88,149.52,0.0766,0.3705,0.33506324,0.10576140790616129,-9.0,2,Neutral,-3.1992031872510083,1.1505190311418694,1.5739214735821623,130.85,141.39,127.32,152.18,118.25,171.35,-0.057819700460829515,0.01807315668202758,-0.08323732718894006,0.09576612903225823,-0.1485455069124424,0.23379896313364057
2026-07-10,ENZL,ISHARES:MSCI NEW ZLND,Foreign,46.37,45.62,-0.0162,0.2737,0.165206,0.6567194896069151,-57.0,1,Sell,-2.220930232558137,-2.0584795321637395,-1.7674418604651134,44.46,47.23,42.85,48.08,41.05,49.38,-0.041190424843648876,0.01854647401337073,-0.07591114945007538,0.03687729135216733,-0.11472935087340952,0.06491265904679766
2026-07-10,EOG,"EOG RESOURCES, INC.",Energy,134.1,139.51,0.0403,0.3744,0.30960053,0.2093002553968497,47.0,2,Buy,1.6450000000000031,-1.3747855917667244,1.32574607991907,130.1,140.68,118.07,145.76,114.33,160.31,-0.0298284862043251,0.049067859806114944,-0.11953765846383302,0.0869500372856078,-0.1474272930648769,0.19545115585384054
2026-07-10,EPAM,"EPAM SYSTEMS, INC.",Information Technology,83.89,86.51,0.0312,0.6789,0.66730081,0.017382250742359995,74.0,2,Buy,1.5643447461629283,-1.3590527119938887,1.3480176211453743,75.42,97.14,66.1,96.98,58.92,117.55,-0.10096555012516384,0.15794492788174996,-0.21206341637859105,0.15603766837525335,-0.2976516867326261,0.4012397186792227
2026-07-10,EPHE,ISHARES:MSCI PHILIPPINES,Foreign,25.27,25.73,0.0182,0.0,0.28837631,,-17.0,,Neutral,-2.4222222222222256,-2.2619047619047605,-1.1331168831168819,24.18,25.72,23.37,26.11,21.78,28.35,-0.043134151167392165,0.017807677087455343,-0.07518796992481203,0.0332409972299168,-0.1381084289671547,0.12188365650969546
2026-07-10,EPOL,ISHARES:MSCI POLAND,Foreign,40.37,42.72,0.0582,0.3052,0.26539002,0.15000556539390608,2.0,1,Neutral,-2.1499999999999986,-1.654867256637162,1.1560283687943271,38.22,41.37,36.63,42.63,36.14,45.26,-0.05325736933366354,0.02477086945751794,-0.09264305177111709,0.05598216497399067,-0.10478077780530093,0.1211295516472628
2026-07-10,EPU,ISHARES:MSCI PERU,Foreign,86.36,97.63,0.1305,0.2955,0.33165022,-0.10900104332811844,-56.0,3,Sell,-7.769230769230761,-2.4870466321243514,1.5617328519855598,80.3,87.14,76.76,90.22,72.51,107.99,-0.07017137563686893,0.009031959240389131,-0.11116257526632689,0.04469661880500242,-0.16037517369152376,0.250463177396943
2026-07-10,EQIX,"EQUINIX, INC.",Real Estate,1051.21,1143.88,0.0882,0.3916,0.27705779,0.41342353160328016,5.0,2,Neutral,-5.010770975056725,-1.125348189415042,1.427108519414024,962.82,1068.85,938.09,1151.73,910.59,1251.89,-0.08408405551697562,0.016780662284414882,-0.10760932639529686,0.0956231390492861,-0.13376965592032042,0.19090381560297187
2026-07-10,EQR,EQUITY RESIDENTIAL,Real Estate,68.69,70.05,0.0198,0.2878,0.21163894,0.35986317073786145,15.0,2,Neutral,2.358620689655169,1.8929765886287646,-1.1377379619260906,67.24,72.11,65.7,74.35,58.53,77.62,-0.021109331780463036,0.04978890668219549,-0.043528897947299416,0.08239918474304853,-0.14791090406172658,0.13000436744795474
2026-07-10,EQT,EQT ,Energy,48.85,56.64,0.1595,0.3573,0.24381657,0.46544592929020356,17.0,1,Neutral,4.901234567901219,2.545454545454543,3.210884353741493,48.04,52.82,46.32,55.29,44.44,63.01,-0.01658137154554762,0.08126919140225186,-0.05179119754350059,0.13183213920163772,-0.09027635619242591,0.28986693961105425
2026-07-10,ERIE,ERIE INDEMNITY COMPANY,Financials,251.81,242.25,-0.038,0.3534,0.3862744,-0.08510633891347708,-70.0,4,Sell,2.5382619974059626,1.037564766839379,-2.478520286396183,244.1,271.38,220.93,283.85,189.5,276.95,-0.030618323339025477,0.07771732655573649,-0.12263214328263372,0.12723879115205916,-0.24744847305508122,0.09983717882530474
2026-07-10,ES,EVERSOURCE ENERGY,Utilities,74.82,75.6,0.0104,0.1926,0.20335245,-0.05287593043506478,-53.0,3,Sell,1.8076923076923181,-1.4264705882352902,-1.432530120481925,73.52,77.17,69.97,78.22,62.93,83.12,-0.017375033413525753,0.03140871424752745,-0.06482224004276926,0.04544239508152903,-0.1589147286821705,0.1109329056402033
2026-07-10,ES=F,E-MINI S&P 500 FUTURES,Futures,7626.0,7631.88,0.0008,0.0,0.16411066,,-65.0,,,-5.136692913385831,1.1604056869714439,-1.4417765890624699,7462.91,7657.75,7299.64,8004.71,6914.44,8119.53,-0.021386047731445035,0.004163388408077617,-0.04279569892473112,0.049660372410175624,-0.0933071072646211,0.06471675845790714
2026-07-10,ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,293.55,301.6,0.0274,0.2207,0.21175006,0.04226652875564718,-33.0,2,Sell,2.2415730337078608,2.4354995150339485,-1.1516110471806678,286.43,309.51,283.24,318.66,253.52,328.31,-0.024254811786748487,0.05436893203883497,-0.03512178504513708,0.0855390904445581,-0.13636518480667692,0.11841253619485603
2026-07-10,ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,407.28,437.52,0.0742,0.4505,0.57343485,-0.21438329044703164,-43.0,4,Sell,-1.642118863049091,1.1483303132280616,1.2687033265444683,381.86,422.76,368.65,451.64,333.63,500.72,-0.062414064034570726,0.03800824985268125,-0.09484875270084459,0.10891769789825179,-0.18083382439599294,0.22942447456295434
2026-07-10,ETR,ENTERGY ,Utilities,115.05,130.51,0.1344,0.2658,0.16441228,0.616667562787889,16.0,1,Neutral,1.0352941176470603,-1.0987654320987632,1.7775862068965518,111.65,118.57,107.93,121.53,103.45,135.67,-0.029552368535419316,0.03059539330725758,-0.06188613646240759,0.05632333767927,-0.10082572794437195,0.17922642329421978
2026-07-10,EVRG,"EVERGY, INC.",Utilities,85.71,93.63,0.0924,0.2066,0.17658803,0.16995472456428673,40.0,1,Buy,2.375722543352615,2.1192982456140417,1.6336898395721966,83.98,89.82,82.86,91.75,78.23,97.93,-0.020184342550460754,0.047952397619881015,-0.03325166258312906,0.0704701901761755,-0.0872710302181775,0.14257379535643455
2026-07-10,EW,EDWARDS LIFESCIENCES ,Health Care,92.21,97.5,0.0574,0.3166,0.25586532,0.23736972247743449,17.0,2,Neutral,2.8193277310924456,1.5882352941176519,-1.0186688311688303,89.83,98.92,86.43,101.39,79.66,104.53,-0.02581064960416435,0.07276868018653082,-0.06268300618154199,0.09955536275891985,-0.13610237501355604,0.13360806853920404
2026-07-10,EWA,ISHARES:MSCI AUSTRALIA,Foreign,28.45,28.57,0.0042,0.0993,0.18030266,-0.4492593731007629,-37.0,3,Sell,-3.0937499999999925,-1.8114754098360626,-1.022653721682848,27.46,28.77,26.24,29.67,25.29,31.54,-0.03479789103690678,0.011247803163444647,-0.07768014059753958,0.04288224956063269,-0.11107205623901584,0.10861159929701225
2026-07-10,EWC,ISHARES:MSCI CANADA,Foreign,58.65,61.19,0.0433,0.1941,0.10204134,0.9021702380623384,21.0,1,Neutral,-2.677966101694897,-1.5611111111111047,1.3158995815899577,57.07,59.24,55.84,60.45,53.87,64.94,-0.02693947144075015,0.010059676044330779,-0.04791133844842277,0.03069053708439906,-0.08150042625745957,0.1072463768115941
2026-07-10,EWD,ISHARES:MSCI SWEDEN,Foreign,50.33,52.11,0.0354,0.2256,0.21028961,0.0728062123468678,-5.0,1,Neutral,-1.2356321839080437,-1.164588528678303,1.2170385395537526,48.18,52.07,45.66,54.34,45.4,56.33,-0.04271806079872842,0.03457182594873842,-0.09278760182793566,0.07967415060600058,-0.09795350685475857,0.11921319292668398
2026-07-10,EWG,ISHARES:MSCI GERMANY,Foreign,41.49,43.06,0.0378,0.1588,0.20200311,-0.21387348937350525,-22.0,4,Neutral,1.13043478260869,1.2745901639344235,1.4225721784776881,40.11,43.05,39.05,44.6,37.68,46.91,-0.033261026753434675,0.037599421547360734,-0.05880935165100032,0.07495782116172567,-0.09182935647143897,0.13063388768377915
2026-07-10,EWH,ISHARES:MSCI HONG KONG,Foreign,21.5,22.57,0.0498,0.2142,0.15039509,0.424248624074097,-5.0,1,Neutral,-19.000000000000444,-2.5846153846153896,1.5760000000000005,20.74,21.54,19.82,22.15,19.0,25.44,-0.035348837209302375,0.0018604651162790198,-0.07813953488372094,0.03023255813953485,-0.11627906976744184,0.18325581395348833
2026-07-10,EWI,ISHARES:MSCI ITALY,Foreign,60.59,63.1,0.0414,0.1845,0.19720901,-0.06444436793227648,-74.0,3,Sell,-1.1666666666666674,-1.1225806451612936,1.063218390804596,58.63,62.27,57.11,63.69,55.37,66.14,-0.03234857237167854,0.02772734774715291,-0.05743522033338844,0.051163558342960824,-0.0861528305000826,0.09159927380755906
2026-07-10,EWJ,ISHARES:MSCI JAPAN,Foreign,94.55,97.15,0.0275,0.1835,0.25923071,-0.2921363367789256,-23.0,4,Neutral,-2.9470198675496606,-1.2022222222222214,-1.0996852046169991,90.1,96.06,89.14,99.05,84.07,104.08,-0.04706504494976205,0.0159703860391327,-0.05721840296139602,0.04759386567953472,-0.11084082496033854,0.10079323109465887
2026-07-10,EWK,ISHARES:MSCI BELGIUM,Foreign,26.27,28.19,0.0731,0.2397,0.17608004,0.3613127302787982,71.0,2,Buy,2.139534883720936,2.6000000000000005,2.695312499999997,25.84,27.19,25.32,28.74,24.99,29.72,-0.016368481157213566,0.035020936429387195,-0.036162923486867116,0.09402360106585461,-0.04872478111914735,0.13132851161020165
2026-07-10,EWL,ISHARES:MSCI SWITZERLAND,Foreign,62.93,64.79,0.0296,0.1682,0.17698489,-0.04963638421336425,-25.0,3,Neutral,1.4805194805194775,1.4281045751633967,1.073319755600816,61.39,65.21,59.87,67.3,58.02,68.2,-0.024471635150166815,0.0362307325599871,-0.04862545685682507,0.06944223740664235,-0.07802320038137611,0.08374384236453203
2026-07-10,EWM,ISHARES:MSCI MALAYSIA,Foreign,27.43,28.52,0.0397,0.0976,0.14936324,-0.3465594345703802,4.0,4,Neutral,-2.15384615384615,-2.063291139240507,1.3074324324324325,26.59,27.82,25.8,28.22,24.47,31.3,-0.030623405030987927,0.014218009478673022,-0.059423988333940914,0.028800583302952987,-0.10791104629967196,0.14108640174990894
2026-07-10,EWN,ISHARES:MSCI NETHERLANDS,Foreign,68.11,71.62,0.0515,0.211,0.318649,-0.3378293984917574,-13.0,4,Neutral,-1.7295597484276692,1.4011976047904189,1.2403204272363155,65.36,69.7,63.1,75.13,60.62,77.4,-0.04037586257524595,0.02334458963441488,-0.07355748054617528,0.10306856555571864,-0.10996916752312436,0.13639700484510353
2026-07-10,EWO,ISHARES:MSCI AUSTRIA,Foreign,42.43,45.95,0.083,0.0,0.23448236,,-24.0,,Neutral,-1.3291139240506307,1.2791666666666675,1.530805687203792,41.38,43.22,40.03,45.5,38.21,48.89,-0.02474664152722128,0.01861890172048075,-0.056563752062220085,0.07235446617958985,-0.09945793070940367,0.1522507659674759
2026-07-10,EWP,ISHARES:MSCI SPAIN,Foreign,59.45,64.08,0.0779,0.1783,0.1829537,-0.02543649021583061,-52.0,3,Sell,-1.032786885245903,1.2030303030303011,1.4387096774193526,57.56,61.28,56.15,63.42,54.8,66.14,-0.03179142136248947,0.03078216989066429,-0.05550883095037851,0.06677880571909167,-0.07821698906644248,0.11253153910849445
2026-07-10,EWQ,ISHARES:MSCI FRANCE,Foreign,45.04,46.19,0.0255,0.2267,0.19911395,0.13854403470977306,5.0,1,Neutral,-1.015624999999997,1.4084507042253505,1.2896341463414642,43.74,46.32,42.91,48.04,41.76,49.27,-0.02886323268206037,0.02841918294849033,-0.047291296625222135,0.06660746003552398,-0.0728241563055062,0.09391651865008899
2026-07-10,EWS,ISHARES:MSCI SINGAPORE,Foreign,31.64,31.78,0.0044,0.4734,0.13596516,2.4817743015931435,-47.0,1,Sell,-1.7096774193548494,-2.945054945054956,-2.2176165803108816,30.58,32.26,28.96,32.55,27.36,33.57,-0.03350189633375478,0.019595448798988446,-0.08470290771175726,0.028761061946902533,-0.1352718078381796,0.060998735777496815
2026-07-10,EWT,ISHARES:MSCI TAIWAN,Foreign,106.19,115.52,0.0879,0.3489,0.45912252,-0.24007212715246462,-7.0,3,Neutral,-3.297297297297296,1.7496991576413963,1.3359422034918722,98.87,108.41,97.88,120.73,89.58,128.38,-0.06893304454280058,0.020905923344947785,-0.0782559563047368,0.1369243808268199,-0.15641774178359547,0.20896506262359926
2026-07-10,EWU,ISHARES:MSCI UK,Foreign,46.6,48.09,0.032,0.209,0.17917557,0.16645366329795963,35.0,2,Buy,1.3949579831932688,1.0431034482758628,1.1213872832369927,45.41,48.26,44.28,49.02,43.14,50.48,-0.02553648068669534,0.03562231759656642,-0.04978540772532192,0.051931330472102966,-0.07424892703862662,0.08326180257510729
2026-07-10,EWW,ISHARES:MSCI MEXICO,Foreign,74.86,80.89,0.0806,0.2216,0.22695784,-0.023607203875398164,-25.0,3,Neutral,-1.5463917525773214,1.1040462427745705,1.803278688524591,71.86,76.8,71.4,78.68,68.15,86.96,-0.04007480630510285,0.025915041410633055,-0.0462196099385519,0.0510285866951643,-0.08963398343574669,0.16163505209724804
2026-07-10,EWY,ISHARES:MSCI S KOREA,Foreign,183.52,236.74,0.29,0.7624,0.84263475,-0.09521889525681204,-17.0,3,Neutral,-4.146396396396398,2.2000976085895543,3.1695185037803393,165.11,187.96,163.03,228.6,158.39,263.17,-0.1003160418482999,0.024193548387096753,-0.111649956408021,0.2456408020924148,-0.1369333042720141,0.43401264167393205
2026-07-10,EWZ,ISHARES:MSCI BRAZIL,Foreign,35.93,35.96,0.0008,0.2647,0.20698771,0.27881988742230157,-17.0,1,Neutral,-17.363636363636424,-4.758241758241737,-1.241379310344827,34.02,36.04,31.6,36.84,30.17,40.57,-0.05315892012246026,0.003061508488727993,-0.12051210687447811,0.025327024770386952,-0.16031171722794313,0.1291399944336209
2026-07-10,EXC,EXELON ,Utilities,46.8,50.66,0.0825,0.2446,0.21400424,0.1429680084843179,30.0,2,Buy,2.4742268041237203,1.0797101449275384,1.52154195011338,45.83,49.2,44.04,49.78,42.39,53.51,-0.020726495726495653,0.05128205128205132,-0.05897435897435899,0.06367521367521367,-0.09423076923076912,0.1433760683760683
2026-07-10,EXE,EXPAND ENERGY ,Energy,87.25,93.46,0.0712,0.3437,0.24005431,0.4317593381264433,3.0,2,Neutral,2.2633928571428594,1.342245989304813,1.6804511278195484,85.01,92.32,81.64,94.78,76.61,105.13,-0.02567335243553004,0.058108882521489935,-0.06429799426934102,0.08630372492836669,-0.12194842406876794,0.20492836676217752
2026-07-10,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,172.02,173.99,0.0115,0.3366,0.2201953,0.5286429819346734,17.0,2,Neutral,-5.966887417218592,-3.072026800670018,-1.2527706734867878,163.01,173.53,153.68,177.99,142.63,195.48,-0.05237763050808053,0.008778049064062321,-0.10661550982443901,0.03470526682943853,-0.17085222648529252,0.1363794907568887
2026-07-10,EXPE,"EXPEDIA GROUP, INC.",Consumer Discretionary,270.83,282.54,0.0432,0.537,0.51565164,0.04140074101189728,-19.0,2,Neutral,1.1408544726301764,1.0602484472049707,-1.2735562310030388,255.85,287.92,238.63,304.97,207.98,320.18,-0.05531144998707671,0.06310231510541686,-0.11889377100025844,0.1260569360853674,-0.2320643946387032,0.18221762729387447
