Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2025-09-01,PTC,15.2,21.9,33.0,10.8
2025-10-01,PTC,10.8,21.9,33.0,10.8
2025-11-01,PTC,29.4,21.9,33.0,10.8
2025-12-01,PTC,9.4,21.9,33.0,10.8
2026-01-01,PTC,24.5,21.9,33.0,10.8
2026-02-01,PTC,16.2,21.9,33.0,10.8
2026-03-01,PTC,31.1,21.9,33.0,10.8
2026-04-01,PTC,17.1,21.9,33.0,10.8
2026-05-01,PTC,21.2,21.9,33.0,10.8
2026-06-01,PTC,38.5,21.9,33.0,10.8
2026-07-01,PTC,16.1,21.9,33.0,10.8
2025-05-01,PWR,36.6,76.8,114.6,39.0
2025-06-01,PWR,45.3,76.8,114.6,39.0
2025-07-01,PWR,60.5,76.8,114.6,39.0
2025-08-01,PWR,34.2,76.8,114.6,39.0
2025-09-01,PWR,52.4,76.8,114.6,39.0
2025-10-01,PWR,64.9,76.8,114.6,39.0
2025-11-01,PWR,53.3,76.8,114.6,39.0
2025-12-01,PWR,61.4,76.8,114.6,39.0
2026-01-01,PWR,80.7,76.8,114.6,39.0
2026-02-01,PWR,122.8,76.8,114.6,39.0
2026-03-01,PWR,61.7,76.8,114.6,39.0
2026-04-01,PWR,181.9,76.8,114.6,39.0
2026-05-01,PWR,98.0,76.8,114.6,39.0
2026-06-01,PWR,100.6,76.8,114.6,39.0
2026-07-01,PWR,105.8,76.8,114.6,39.0
2025-05-01,PYPL,9.3,8.9,12.3,5.5
2025-06-01,PYPL,7.8,8.9,12.3,5.5
2025-07-01,PYPL,11.0,8.9,12.3,5.5
2025-08-01,PYPL,4.2,8.9,12.3,5.5
2025-09-01,PYPL,6.0,8.9,12.3,5.5
2025-10-01,PYPL,13.8,8.9,12.3,5.5
2025-11-01,PYPL,12.4,8.9,12.3,5.5
2025-12-01,PYPL,5.6,8.9,12.3,5.5
2026-01-01,PYPL,8.1,8.9,12.3,5.5
2026-02-01,PYPL,15.0,8.9,12.3,5.5
2026-03-01,PYPL,4.6,8.9,12.3,5.5
2026-04-01,PYPL,8.6,8.9,12.3,5.5
2026-05-01,PYPL,8.1,8.9,12.3,5.5
2026-06-01,PYPL,5.8,8.9,12.3,5.5
2026-07-01,PYPL,14.1,8.9,12.3,5.5
2025-10-01,Q,33.0,31.1,41.2,21.0
2025-11-01,Q,32.6,31.1,41.2,21.0
2025-12-01,Q,12.3,31.1,41.2,21.0
2026-01-01,Q,26.2,31.1,41.2,21.0
2026-02-01,Q,47.9,31.1,41.2,21.0
2026-03-01,Q,20.7,31.1,41.2,21.0
2026-04-01,Q,34.1,31.1,41.2,21.0
2026-05-01,Q,33.0,31.1,41.2,21.0
2026-06-01,Q,42.1,31.1,41.2,21.0
2026-07-01,Q,34.0,31.1,41.2,21.0
2025-05-01,QAT,1.0,1.0,1.3,0.8
2025-06-01,QAT,1.4,1.0,1.3,0.8
2025-07-01,QAT,1.2,1.0,1.3,0.8
2025-08-01,QAT,1.1,1.0,1.3,0.8
2025-09-01,QAT,0.7,1.0,1.3,0.8
2025-10-01,QAT,0.4,1.0,1.3,0.8
2025-11-01,QAT,1.1,1.0,1.3,0.8
2025-12-01,QAT,0.7,1.0,1.3,0.8
2026-01-01,QAT,1.3,1.0,1.3,0.8
2026-02-01,QAT,0.8,1.0,1.3,0.8
2026-03-01,QAT,1.4,1.0,1.3,0.8
2026-04-01,QAT,1.1,1.0,1.3,0.8
2026-05-01,QAT,1.3,1.0,1.3,0.8
2026-06-01,QAT,1.1,1.0,1.3,0.8
2026-07-01,QAT,1.1,1.0,1.3,0.8
2025-05-01,QCOM,21.3,35.0,58.6,11.3
2025-06-01,QCOM,17.7,35.0,58.6,11.3
2025-07-01,QCOM,18.4,35.0,58.6,11.3
2025-08-01,QCOM,17.5,35.0,58.6,11.3
2025-09-01,QCOM,20.0,35.0,58.6,11.3
2025-10-01,QCOM,52.6,35.0,58.6,11.3
2025-11-01,QCOM,24.6,35.0,58.6,11.3
2025-12-01,QCOM,17.9,35.0,58.6,11.3
2026-01-01,QCOM,34.7,35.0,58.6,11.3
2026-02-01,QCOM,20.9,35.0,58.6,11.3
2026-03-01,QCOM,16.2,35.0,58.6,11.3
2026-04-01,QCOM,64.9,35.0,58.6,11.3
2026-05-01,QCOM,95.1,35.0,58.6,11.3
2026-06-01,QCOM,71.6,35.0,58.6,11.3
2026-07-01,QCOM,31.3,35.0,58.6,11.3
2025-05-01,QQQ,49.7,48.9,67.3,30.6
2025-06-01,QQQ,36.8,48.9,67.3,30.6
2025-07-01,QQQ,30.0,48.9,67.3,30.6
2025-08-01,QQQ,31.6,48.9,67.3,30.6
2025-09-01,QQQ,43.3,48.9,67.3,30.6
2025-10-01,QQQ,48.0,48.9,67.3,30.6
2025-11-01,QQQ,55.1,48.9,67.3,30.6
2025-12-01,QQQ,28.9,48.9,67.3,30.6
2026-01-01,QQQ,29.6,48.9,67.3,30.6
2026-02-01,QQQ,36.6,48.9,67.3,30.6
2026-03-01,QQQ,57.7,48.9,67.3,30.6
2026-04-01,QQQ,97.0,48.9,67.3,30.6
2026-05-01,QQQ,72.8,48.9,67.3,30.6
2026-06-01,QQQ,62.3,48.9,67.3,30.6
2026-07-01,QQQ,56.0,48.9,67.3,30.6
2025-05-01,QUAL,10.6,9.5,13.5,5.6
2025-06-01,QUAL,7.9,9.5,13.5,5.6
2025-07-01,QUAL,5.8,9.5,13.5,5.6
2025-08-01,QUAL,8.2,9.5,13.5,5.6
2025-09-01,QUAL,8.4,9.5,13.5,5.6
2025-10-01,QUAL,9.2,9.5,13.5,5.6
2025-11-01,QUAL,9.0,9.5,13.5,5.6
2025-12-01,QUAL,5.3,9.5,13.5,5.6
2026-01-01,QUAL,7.3,9.5,13.5,5.6
2026-02-01,QUAL,6.8,9.5,13.5,5.6
2026-03-01,QUAL,19.4,9.5,13.5,5.6
2026-04-01,QUAL,17.4,9.5,13.5,5.6
2026-05-01,QUAL,11.1,9.5,13.5,5.6
2026-06-01,QUAL,9.6,9.5,13.5,5.6
2026-07-01,QUAL,6.0,9.5,13.5,5.6
2025-05-01,RCL,41.4,55.1,66.9,43.3
2025-06-01,RCL,60.6,55.1,66.9,43.3
2025-07-01,RCL,46.8,55.1,66.9,43.3
2025-08-01,RCL,68.7,55.1,66.9,43.3
2025-09-01,RCL,46.7,55.1,66.9,43.3
2025-10-01,RCL,47.7,55.1,66.9,43.3
2025-11-01,RCL,42.6,55.1,66.9,43.3
2025-12-01,RCL,58.9,55.1,66.9,43.3
2026-01-01,RCL,87.2,55.1,66.9,43.3
2026-02-01,RCL,56.0,55.1,66.9,43.3
2026-03-01,RCL,50.2,55.1,66.9,43.3
2026-04-01,RCL,54.0,55.1,66.9,43.3
2026-05-01,RCL,56.8,55.1,66.9,43.3
2026-06-01,RCL,67.4,55.1,66.9,43.3
2026-07-01,RCL,42.5,55.1,66.9,43.3
2025-05-01,REG,3.8,5.1,6.1,4.0
2025-06-01,REG,3.6,5.1,6.1,4.0
2025-07-01,REG,5.5,5.1,6.1,4.0
2025-08-01,REG,4.1,5.1,6.1,4.0
2025-09-01,REG,5.0,5.1,6.1,4.0
2025-10-01,REG,5.0,5.1,6.1,4.0
2025-11-01,REG,4.6,5.1,6.1,4.0
2025-12-01,REG,4.5,5.1,6.1,4.0
2026-01-01,REG,5.7,5.1,6.1,4.0
2026-02-01,REG,7.4,5.1,6.1,4.0
2026-03-01,REG,6.0,5.1,6.1,4.0
2026-04-01,REG,6.3,5.1,6.1,4.0
2026-05-01,REG,3.7,5.1,6.1,4.0
2026-06-01,REG,6.3,5.1,6.1,4.0
2026-07-01,REG,4.8,5.1,6.1,4.0
2025-05-01,REGN,132.5,90.8,124.0,57.5
2025-06-01,REGN,61.7,90.8,124.0,57.5
2025-07-01,REGN,56.7,90.8,124.0,57.5
2025-08-01,REGN,67.6,90.8,124.0,57.5
2025-09-01,REGN,54.3,90.8,124.0,57.5
2025-10-01,REGN,123.0,90.8,124.0,57.5
2025-11-01,REGN,165.8,90.8,124.0,57.5
2025-12-01,REGN,100.9,90.8,124.0,57.5
2026-01-01,REGN,102.7,90.8,124.0,57.5
2026-02-01,REGN,83.5,90.8,124.0,57.5
2026-03-01,REGN,66.9,90.8,124.0,57.5
2026-04-01,REGN,112.4,90.8,124.0,57.5
2026-05-01,REGN,120.8,90.8,124.0,57.5
2026-06-01,REGN,49.3,90.8,124.0,57.5
2026-07-01,REGN,67.2,90.8,124.0,57.5
2025-05-01,RF,2.5,3.0,3.6,2.3
2025-06-01,RF,2.9,3.0,3.6,2.3
2025-07-01,RF,3.3,3.0,3.6,2.3
2025-08-01,RF,3.2,3.0,3.6,2.3
2025-09-01,RF,1.7,3.0,3.6,2.3
2025-10-01,RF,4.2,3.0,3.6,2.3
2025-11-01,RF,2.1,3.0,3.6,2.3
2025-12-01,RF,3.1,3.0,3.6,2.3
2026-01-01,RF,2.5,3.0,3.6,2.3
2026-02-01,RF,3.9,3.0,3.6,2.3
2026-03-01,RF,3.5,3.0,3.6,2.3
2026-04-01,RF,3.0,3.0,3.6,2.3
2026-05-01,RF,2.4,3.0,3.6,2.3
2026-06-01,RF,3.3,3.0,3.6,2.3
2026-07-01,RF,2.9,3.0,3.6,2.3
2025-05-01,RIG,0.7,1.1,1.5,0.6
2025-06-01,RIG,0.9,1.1,1.5,0.6
2025-07-01,RIG,0.6,1.1,1.5,0.6
2025-08-01,RIG,0.5,1.1,1.5,0.6
2025-09-01,RIG,0.9,1.1,1.5,0.6
2025-10-01,RIG,1.0,1.1,1.5,0.6
2025-11-01,RIG,0.8,1.1,1.5,0.6
2025-12-01,RIG,0.8,1.1,1.5,0.6
2026-01-01,RIG,1.1,1.1,1.5,0.6
2026-02-01,RIG,2.2,1.1,1.5,0.6
2026-03-01,RIG,1.3,1.1,1.5,0.6
2026-04-01,RIG,1.2,1.1,1.5,0.6
2026-05-01,RIG,1.7,1.1,1.5,0.6
2026-06-01,RIG,1.6,1.1,1.5,0.6
2026-07-01,RIG,0.7,1.1,1.5,0.6
2025-05-01,RJF,18.4,17.0,20.5,13.4
2025-06-01,RJF,12.3,17.0,20.5,13.4
2025-07-01,RJF,19.2,17.0,20.5,13.4
2025-08-01,RJF,9.6,17.0,20.5,13.4
2025-09-01,RJF,14.5,17.0,20.5,13.4
2025-10-01,RJF,16.3,17.0,20.5,13.4
2025-11-01,RJF,17.3,17.0,20.5,13.4
2025-12-01,RJF,12.5,17.0,20.5,13.4
2026-01-01,RJF,15.1,17.0,20.5,13.4
2026-02-01,RJF,22.7,17.0,20.5,13.4
2026-03-01,RJF,17.5,17.0,20.5,13.4
2026-04-01,RJF,19.9,17.0,20.5,13.4
2026-05-01,RJF,20.0,17.0,20.5,13.4
2026-06-01,RJF,18.3,17.0,20.5,13.4
2026-07-01,RJF,21.8,17.0,20.5,13.4
2025-05-01,RL,63.2,46.1,62.9,29.4
2025-06-01,RL,25.3,46.1,62.9,29.4
2025-07-01,RL,40.1,46.1,62.9,29.4
2025-08-01,RL,33.2,46.1,62.9,29.4
2025-09-01,RL,28.9,46.1,62.9,29.4
2025-10-01,RL,33.7,46.1,62.9,29.4
2025-11-01,RL,67.5,46.1,62.9,29.4
2025-12-01,RL,31.4,46.1,62.9,29.4
2026-01-01,RL,27.5,46.1,62.9,29.4
2026-02-01,RL,69.2,46.1,62.9,29.4
2026-03-01,RL,43.7,46.1,62.9,29.4
2026-04-01,RL,53.2,46.1,62.9,29.4
2026-05-01,RL,74.9,46.1,62.9,29.4
2026-06-01,RL,66.6,46.1,62.9,29.4
2026-07-01,RL,38.8,46.1,62.9,29.4
2025-05-01,RMD,19.6,26.4,34.7,18.0
2025-06-01,RMD,20.3,26.4,34.7,18.0
2025-07-01,RMD,28.7,26.4,34.7,18.0
2025-08-01,RMD,22.7,26.4,34.7,18.0
2025-09-01,RMD,17.2,26.4,34.7,18.0
2025-10-01,RMD,45.5,26.4,34.7,18.0
2025-11-01,RMD,16.5,26.4,34.7,18.0
2025-12-01,RMD,22.4,26.4,34.7,18.0
2026-01-01,RMD,24.1,26.4,34.7,18.0
2026-02-01,RMD,32.0,26.4,34.7,18.0
2026-03-01,RMD,41.8,26.4,34.7,18.0
2026-04-01,RMD,24.3,26.4,34.7,18.0
2026-05-01,RMD,23.2,26.4,34.7,18.0
2026-06-01,RMD,22.4,26.4,34.7,18.0
2026-07-01,RMD,32.2,26.4,34.7,18.0
2025-05-01,ROK,69.2,46.8,63.2,30.4
2025-06-01,ROK,21.5,46.8,63.2,30.4
2025-07-01,ROK,31.0,46.8,63.2,30.4
2025-08-01,ROK,51.9,46.8,63.2,30.4
2025-09-01,ROK,17.2,46.8,63.2,30.4
2025-10-01,ROK,42.3,46.8,63.2,30.4
2025-11-01,ROK,44.7,46.8,63.2,30.4
2025-12-01,ROK,28.9,46.8,63.2,30.4
2026-01-01,ROK,39.3,46.8,63.2,30.4
2026-02-01,ROK,63.0,46.8,63.2,30.4
2026-03-01,ROK,65.2,46.8,63.2,30.4
2026-04-01,ROK,64.2,46.8,63.2,30.4
2026-05-01,ROK,63.2,46.8,63.2,30.4
2026-06-01,ROK,57.7,46.8,63.2,30.4
2026-07-01,ROK,43.9,46.8,63.2,30.4
2025-05-01,ROKU,16.7,19.5,26.4,12.6
2025-06-01,ROKU,17.5,19.5,26.4,12.6
2025-07-01,ROKU,9.7,19.5,26.4,12.6
2025-08-01,ROKU,19.0,19.5,26.4,12.6
2025-09-01,ROKU,10.8,19.5,26.4,12.6
2025-10-01,ROKU,25.6,19.5,26.4,12.6
2025-11-01,ROKU,20.8,19.5,26.4,12.6
2025-12-01,ROKU,21.9,19.5,26.4,12.6
2026-01-01,ROKU,21.8,19.5,26.4,12.6
2026-02-01,ROKU,19.9,19.5,26.4,12.6
2026-03-01,ROKU,18.2,19.5,26.4,12.6
2026-04-01,ROKU,29.8,19.5,26.4,12.6
2026-05-01,ROKU,18.5,19.5,26.4,12.6
2026-06-01,ROKU,33.9,19.5,26.4,12.6
2026-07-01,ROKU,6.9,19.5,26.4,12.6
2025-05-01,ROL,3.1,5.8,8.3,3.3
2025-06-01,ROL,3.2,5.8,8.3,3.3
2025-07-01,ROL,3.7,5.8,8.3,3.3
